node_id,echelon,type,SI,S,L,tau,sigma,mu,safety_stock,holding_cost_weekly,holding_cost_annual
DC_R1,1,dc,0,0,2,2,110865.56122791923,13976843.44605042,257915.5695747933,1289.5778478739664,67058.04808944625
WH_R1_A,2,warehouse,0,0,1,1,110865.56122791923,13976843.44605042,182373.84821992714,1823.7384821992714,94834.40107436212
S1_D2,3,store_dept,0,0,1,1,2687.5058236077025,46198.28277310925,4420.947079834671,132.62841239504013,6896.677444542087
S1_D8,3,store_dept,0,0,1,1,2260.7064598268653,35500.78058823529,3718.8621264151934,111.5658637924558,5801.424917207702
S1_D13,3,store_dept,0,0,1,1,2427.368795951025,38630.1687394958,3993.021669339436,119.79065008018307,6229.113804169519
S1_D38,3,store_dept,0,0,1,1,12095.506150142315,78910.35327731092,19897.107616984107,596.9132285095232,31039.487882495203
S1_D40,3,store_dept,0,0,1,1,2847.958775925224,58206.31050420168,4684.892186396994,140.5467655919098,7308.43181077931
S1_D72,3,store_dept,0,0,1,1,10506.08336367062,46915.56781512605,17282.50713323817,518.4752139971451,26960.711127851548
S1_D90,3,store_dept,0,0,1,1,5328.219103383328,82560.94899159664,8764.920425065575,262.94761275196726,13673.275863102297
S1_D91,3,store_dept,0,0,1,1,4847.977787018709,64426.45840336134,7974.923459645776,239.24770378937328,12440.88059704741
S1_D92,3,store_dept,0,0,1,1,11936.469198600946,135323.5518487395,19635.491831698557,589.0647549509566,30631.367257449743
S1_D95,3,store_dept,0,0,1,1,9196.20452122592,121067.63117647059,15127.756437416638,453.8326931224991,23599.300042369952
S2_D2,3,store_dept,0,0,1,1,3840.362236938494,65859.36487394958,6317.395879763822,189.52187639291466,9855.137572431562
S2_D8,3,store_dept,0,0,1,1,2478.797712356602,58272.883697478996,4077.6222368266103,122.3286671047983,6361.090689449512
S2_D13,3,store_dept,0,0,1,1,1921.263612672083,45804.24596638655,3160.4786428455764,94.81435928536729,4930.346682839099
S2_D38,3,store_dept,0,0,1,1,9137.879582431622,84531.25714285714,15031.811913100019,450.9543573930005,23449.626584436028
S2_D40,3,store_dept,0,0,1,1,4243.1634822638525,77527.2725210084,6980.003928324038,209.4001178497211,10888.806128185497
S2_D72,3,store_dept,0,0,1,1,15533.19569956638,73277.11957983194,25552.106925786695,766.5632077736008,39861.28680422724
S2_D90,3,store_dept,0,0,1,1,5783.98371139426,97330.75739495797,9514.653205243558,285.4395961573067,14842.85900017995
S2_D91,3,store_dept,0,0,1,1,4684.823157482745,80270.69983193277,7706.534094059116,231.19602282177345,12022.19318673222
S2_D92,3,store_dept,0,0,1,1,12643.060529677414,164150.21495798317,20797.834571319345,623.9350371395803,32444.621931258178
S2_D95,3,store_dept,0,0,1,1,7856.114675472312,143430.09638655462,12923.308641151954,387.6992592345586,20160.361480197047
S4_D2,3,store_dept,0,0,1,1,6516.913830214251,94176.43588235293,10720.323250702442,321.60969752107326,16723.70427109581
S4_D8,3,store_dept,0,0,1,1,2938.4396086247298,62929.30285714286,4833.733156187681,145.0119946856304,7540.623723652781
S4_D13,3,store_dept,0,0,1,1,4145.737741457823,69174.80848739496,6819.738584698119,204.59215754094356,10638.792192129065
S4_D38,3,store_dept,0,0,1,1,7320.795420051704,80515.73537815126,12042.708465985053,361.2812539795516,18786.625206936682
S4_D40,3,store_dept,0,0,1,1,4483.991679416903,78399.10924369747,7376.166312640806,221.28498937922416,11506.819447719656
S4_D72,3,store_dept,0,0,1,1,19082.815305201824,102107.86176470589,31391.231177057,941.73693531171,48970.32063620892
S4_D90,3,store_dept,0,0,1,1,5817.819193394058,89231.1405882353,9570.312573133226,287.10937719399675,14929.68761408783
S4_D91,3,store_dept,0,0,1,1,4612.497818758089,66056.95722689075,7587.558911857057,227.6267673557117,11836.591902497008
S4_D92,3,store_dept,0,0,1,1,13492.286391315312,159117.44529411764,22194.811113713688,665.8443334114106,34623.90533739335
S4_D95,3,store_dept,0,0,1,1,9688.503280211742,147772.53957983194,15937.587895948316,478.1276368784495,24862.637117679373
