node_id,echelon,type,SI,S,L,tau,sigma,mu,safety_stock,holding_cost_weekly,holding_cost_annual
DC_R1,1,dc,0,0,2,2,198202.68146165277,13976843.44605042,359345.7797243268,1796.728898621634,93429.90272832497
WH_R1_A,2,warehouse,0,0,1,1,198202.68146165277,13976843.44605042,254095.83763383885,2540.9583763383885,132129.8355695962
S1_D2,3,store_dept,0,0,1,1,3599.618688681478,46198.28277310925,4614.711158889655,92.2942231777931,4799.299605245241
S1_D8,3,store_dept,0,0,1,1,2445.8619434587476,35500.78058823529,3135.5950115141145,62.71190023028229,3261.018811974679
S1_D13,3,store_dept,0,0,1,1,2522.4856376761186,38630.1687394958,3233.826587500784,64.67653175001568,3363.1796510008157
S1_D38,3,store_dept,0,0,1,1,12095.506150142315,78910.35327731092,15506.438884482448,310.128777689649,16126.696439861747
S1_D40,3,store_dept,0,0,1,1,4312.366130019231,58206.31050420168,5528.453378684654,110.56906757369309,5749.591513832041
S1_D72,3,store_dept,0,0,1,1,24302.016433877656,46915.56781512605,31155.185068231156,623.1037013646231,32401.392470960403
S1_D90,3,store_dept,0,0,1,1,8427.659246418902,82560.94899159664,10804.259153909032,216.08518307818065,11236.429520065394
S1_D91,3,store_dept,0,0,1,1,6147.907617183285,64426.45840336134,7881.617565228971,157.63235130457943,8196.882267838131
S1_D92,3,store_dept,0,0,1,1,17223.05138810475,135323.5518487395,22079.951879550288,441.59903759100575,22963.1499547323
S1_D95,3,store_dept,0,0,1,1,10321.472404849907,121067.63117647059,13232.12762301758,264.6425524603516,13761.412727938285
S2_D2,3,store_dept,0,0,1,1,5087.603401757657,65859.36487394958,6522.307561053316,130.44615122106632,6783.199863495449
S2_D8,3,store_dept,0,0,1,1,3755.663576728374,58272.883697478996,4814.760705365776,96.29521410731552,5007.351133580407
S2_D13,3,store_dept,0,0,1,1,2953.048662485483,45804.24596638655,3785.808385306389,75.71616770612778,3937.2407207186443
S2_D38,3,store_dept,0,0,1,1,9737.308249893094,84531.25714285714,12483.229176362947,249.66458352725894,12982.558343417464
S2_D40,3,store_dept,0,0,1,1,5176.110337301781,77527.2725210084,6635.773452420884,132.71546904841767,6901.204390517719
S2_D72,3,store_dept,0,0,1,1,36672.80254076826,73277.11957983194,47014.53285726491,940.2906571452982,48895.114171555506
S2_D90,3,store_dept,0,0,1,1,9255.774447136242,97330.75739495797,11865.902841228663,237.31805682457326,12340.53895487781
S2_D91,3,store_dept,0,0,1,1,5518.932276402009,80270.69983193277,7075.271178347376,141.5054235669475,7358.2820254812705
S2_D92,3,store_dept,0,0,1,1,20818.83977681733,164150.21495798317,26689.752593879817,533.7950518775964,27757.342697635013
S2_D95,3,store_dept,0,0,1,1,10708.870371096667,143430.09638655462,13728.771815745928,274.57543631491853,14277.922688375764
S4_D2,3,store_dept,0,0,1,1,7925.592899497294,94176.43588235293,10160.610097155532,203.21220194311064,10567.034501041753
S4_D8,3,store_dept,0,0,1,1,3493.9750433216423,62929.30285714286,4479.276005538345,89.58552011076691,4658.447045759879
S4_D13,3,store_dept,0,0,1,1,4405.642467733585,69174.80848739496,5648.033643634457,112.96067287268914,5873.954989379836
S4_D38,3,store_dept,0,0,1,1,7833.517764137147,80515.73537815126,10042.569773623823,200.85139547247647,10444.272564568777
S4_D40,3,store_dept,0,0,1,1,5483.462804604692,78399.10924369747,7029.799315503215,140.59598631006432,7310.991288123345
S4_D72,3,store_dept,0,0,1,1,50963.09781044771,102107.86176470589,65334.69139299397,1306.6938278598793,67948.07904871373
S4_D90,3,store_dept,0,0,1,1,9247.602082066169,89231.1405882353,11855.425869208828,237.10851738417657,12329.642903977181
S4_D91,3,store_dept,0,0,1,1,5553.671403460672,66056.95722689075,7119.806739236582,142.39613478473163,7404.599008806044
S4_D92,3,store_dept,0,0,1,1,19939.072940163536,159117.44529411764,25561.891509289653,511.2378301857931,26584.36716966124
S4_D95,3,store_dept,0,0,1,1,14841.812695205339,147772.53957983194,19027.203875253246,380.54407750506493,19788.292030263376
S6_D2,3,store_dept,0,0,1,1,5624.417985926648,50391.806806722685,7210.503857957962,144.21007715915925,7498.924012276281
S6_D8,3,store_dept,0,0,1,1,3695.138216270389,47703.40310924369,4737.167193258639,94.74334386517278,4926.653880988984
S6_D13,3,store_dept,0,0,1,1,2785.372833451423,37671.083949579835,3570.8479724847243,71.41695944969449,3713.6818913841134
S6_D38,3,store_dept,0,0,1,1,9285.79181424835,77184.35899159664,11904.385105866386,238.08770211732772,12380.560510101042
S6_D40,3,store_dept,0,0,1,1,4314.715185178046,65638.9712605042,5531.464867398256,110.62929734796512,5752.723462094186
S6_D72,3,store_dept,0,0,1,1,39185.93602534719,81294.72336134454,50236.3699844951,1004.727399689902,52245.8247838749
S6_D90,3,store_dept,0,0,1,1,5809.9572551005485,53832.47294117647,7448.365201038903,148.96730402077807,7746.299809080459
S6_D91,3,store_dept,0,0,1,1,3092.4299978810327,45307.94546218487,3964.495257283484,79.28990514566968,4123.075067574823
S6_D92,3,store_dept,0,0,1,1,13151.194297775279,98912.983697479,16859.831089747906,337.1966217949581,17534.22433333782
S6_D95,3,store_dept,0,0,1,1,11315.3107400223,89168.65546218488,14506.22836870859,290.1245673741718,15086.477503456934
S8_D2,3,store_dept,0,0,1,1,2790.4659787746164,35768.36218487395,3577.3773847890584,71.54754769578118,3720.472480180621
S8_D8,3,store_dept,0,0,1,1,1778.8884192019295,26220.213613445376,2280.5349534168736,45.610699068337475,2371.7563515535485
S8_D13,3,store_dept,0,0,1,1,1411.8992057509793,25131.97714285714,1810.0547817727554,36.20109563545511,1882.4569730436658
S8_D38,3,store_dept,0,0,1,1,7767.415666947779,59029.41378151261,9957.826885027052,199.15653770054107,10356.139960428136
S8_D40,3,store_dept,0,0,1,1,3388.9634797723775,37691.67394957983,4344.651181068188,86.89302362136375,4518.437228310915
S8_D72,3,store_dept,0,0,1,1,19666.309758290743,36828.007647058825,25212.209110128733,504.2441822025747,26220.697474533885
S8_D90,3,store_dept,0,0,1,1,3676.3837266885284,39267.127983193284,4713.123937614693,94.26247875229386,4901.6488951192805
S8_D91,3,store_dept,0,0,1,1,2849.861096530606,31352.773781512606,3653.521925752237,73.07043851504474,3799.6628027823267
S8_D92,3,store_dept,0,0,1,1,7938.939632143471,60115.44462184874,10177.72060840793,203.5544121681586,10584.829432744247
S8_D95,3,store_dept,0,0,1,1,4689.125702187949,62931.179159663865,6011.459150204951,120.22918300409901,6251.917516213149
S11_D2,3,store_dept,0,0,1,1,4840.567870352933,57180.229663865546,6205.6080097924605,124.11216019584921,6453.832330184159
S11_D8,3,store_dept,0,0,1,1,2710.5629260532146,34358.46302521008,3474.941671200221,69.49883342400443,3613.9393380482306
S11_D13,3,store_dept,0,0,1,1,2781.6752375015267,40961.66747899159,3566.107654476957,71.32215308953914,3708.7519606560354
S11_D38,3,store_dept,0,0,1,1,8232.391367279997,73377.02613445377,10553.925732852957,211.07851465705915,10976.082762167076
S11_D40,3,store_dept,0,0,1,1,3590.021627570806,53276.74226890756,4602.407726545773,92.04815453091545,4786.504035607603
S11_D72,3,store_dept,0,0,1,1,28551.334896562093,71198.12588235295,36602.8113373926,732.0562267478521,38066.92379088831
S11_D90,3,store_dept,0,0,1,1,3736.510876513291,49091.65605042017,4790.206943690039,95.80413887380078,4981.8152214376405
S11_D91,3,store_dept,0,0,1,1,3623.4035704190223,41945.88966386555,4645.2033772771865,92.90406754554373,4831.0115123682735
S11_D92,3,store_dept,0,0,1,1,8578.72936073414,76951.72630252101,10997.931040461168,219.95862080922336,11437.848282079614
S11_D95,3,store_dept,0,0,1,1,6581.218894029721,77396.90983193277,8437.122622146102,168.74245244292203,8774.607527031945
S13_D2,3,store_dept,0,0,1,1,7793.9040922124395,76393.49226890756,9991.785046216348,199.83570092432697,10391.456448065002
S13_D8,3,store_dept,0,0,1,1,3186.382889173214,36092.64705882353,4084.9428639200605,81.6988572784012,4248.340578476863
S13_D13,3,store_dept,0,0,1,1,2868.163537958449,47327.25521008403,3676.985655662732,73.53971311325463,3824.065081889241
S13_D38,3,store_dept,0,0,1,1,9463.42084913036,83250.1487394958,12132.105528585122,242.64211057170243,12617.389749728527
