node_id,echelon,type,SI,S,L,tau,sigma,mu,safety_stock,holding_cost_weekly,holding_cost_annual
DC_R1,1,dc,0,0,2,2,110865.56122791923,13976843.44605042,257915.5695747933,1289.5778478739664,67058.04808944625
WH_R1_A,2,warehouse,0,0,1,1,110865.56122791923,13976843.44605042,182373.84821992714,1823.7384821992714,94834.40107436212
S1_D2,3,store_dept,0,0,1,1,2687.5058236077025,46198.28277310925,4420.947079834671,110.52367699586678,5747.2312037850725
S1_D8,3,store_dept,0,0,1,1,2260.7064598268653,35500.78058823529,3718.8621264151934,92.97155316037984,4834.520764339752
S1_D13,3,store_dept,0,0,1,1,2427.368795951025,38630.1687394958,3993.021669339436,99.8255417334859,5190.928170141267
S1_D38,3,store_dept,0,0,1,1,12095.506150142315,78910.35327731092,19897.107616984107,497.4276904246027,25866.239902079342
S1_D40,3,store_dept,0,0,1,1,2847.958775925224,58206.31050420168,4684.892186396994,117.12230465992485,6090.359842316092
S1_D72,3,store_dept,0,0,1,1,10506.08336367062,46915.56781512605,17282.50713323817,432.06267833095427,22467.259273209624
S1_D90,3,store_dept,0,0,1,1,5328.219103383328,82560.94899159664,8764.920425065575,219.12301062663937,11394.396552585247
S1_D91,3,store_dept,0,0,1,1,4847.977787018709,64426.45840336134,7974.923459645776,199.37308649114442,10367.40049753951
S1_D92,3,store_dept,0,0,1,1,11936.469198600946,135323.5518487395,19635.491831698557,490.88729579246393,25526.139381208126
S1_D95,3,store_dept,0,0,1,1,9196.20452122592,121067.63117647059,15127.756437416638,378.19391093541594,19666.08336864163
S2_D2,3,store_dept,0,0,1,1,3840.362236938494,65859.36487394958,6317.395879763822,157.93489699409557,8212.61464369297
S2_D8,3,store_dept,0,0,1,1,2478.797712356602,58272.883697478996,4077.6222368266103,101.94055592066526,5300.908907874594
S2_D13,3,store_dept,0,0,1,1,1921.263612672083,45804.24596638655,3160.4786428455764,79.01196607113941,4108.622235699249
S2_D38,3,store_dept,0,0,1,1,9137.879582431622,84531.25714285714,15031.811913100019,375.79529782750046,19541.355487030025
S2_D40,3,store_dept,0,0,1,1,4243.1634822638525,77527.2725210084,6980.003928324038,174.50009820810095,9074.005106821249
S2_D72,3,store_dept,0,0,1,1,15533.19569956638,73277.11957983194,25552.106925786695,638.8026731446674,33217.73900352271
S2_D90,3,store_dept,0,0,1,1,5783.98371139426,97330.75739495797,9514.653205243558,237.86633013108894,12369.049166816625
S2_D91,3,store_dept,0,0,1,1,4684.823157482745,80270.69983193277,7706.534094059116,192.6633523514779,10018.49432227685
S2_D92,3,store_dept,0,0,1,1,12643.060529677414,164150.21495798317,20797.834571319345,519.9458642829836,27037.184942715146
S2_D95,3,store_dept,0,0,1,1,7856.114675472312,143430.09638655462,12923.308641151954,323.08271602879887,16800.301233497543
S4_D2,3,store_dept,0,0,1,1,6516.913830214251,94176.43588235293,10720.323250702442,268.00808126756107,13936.420225913176
S4_D8,3,store_dept,0,0,1,1,2938.4396086247298,62929.30285714286,4833.733156187681,120.84332890469203,6283.853103043985
S4_D13,3,store_dept,0,0,1,1,4145.737741457823,69174.80848739496,6819.738584698119,170.493464617453,8865.660160107554
S4_D38,3,store_dept,0,0,1,1,7320.795420051704,80515.73537815126,12042.708465985053,301.06771164962635,15655.52100578057
S4_D40,3,store_dept,0,0,1,1,4483.991679416903,78399.10924369747,7376.166312640806,184.40415781602016,9589.016206433049
S4_D72,3,store_dept,0,0,1,1,19082.815305201824,102107.86176470589,31391.231177057,784.780779426425,40808.6005301741
S4_D90,3,store_dept,0,0,1,1,5817.819193394058,89231.1405882353,9570.312573133226,239.25781432833065,12441.406345073194
S4_D91,3,store_dept,0,0,1,1,4612.497818758089,66056.95722689075,7587.558911857057,189.68897279642644,9863.826585414175
S4_D92,3,store_dept,0,0,1,1,13492.286391315312,159117.44529411764,22194.811113713688,554.8702778428423,28853.254447827796
S4_D95,3,store_dept,0,0,1,1,9688.503280211742,147772.53957983194,15937.587895948316,398.43969739870795,20718.864264732812
